dataset density:0.001291
training model.......
parameters are:ratio=0.600000, reg_u=0.010000, reg_v=0.010000, latent_size=20, lr=0.000030, iters=1000
traning iteration: 0 ,loss: 1226775.827031, vali_rmse: 4.232751
traning iteration: 813 ,loss: 37506.315109, vali_rmse: 1.202100
traning iteration: 814 ,loss: 37459.406923, vali_rmse: 1.201961
traning iteration: 815 ,loss: 37412.584399, vali_rmse: 1.201823
traning iteration: 816 ,loss: 37365.847141, vali_rmse: 1.201685
traning iteration: 817 ,loss: 37319.194755, vali_rmse: 1.201549
traning iteration: 818 ,loss: 37272.626849, vali_rmse: 1.201413
traning iteration: 819 ,loss: 37226.143037, vali_rmse: 1.201278
traning iteration: 820 ,loss: 37179.742931, vali_rmse: 1.201143
traning iteration: 821 ,loss: 37133.426150, vali_rmse: 1.201010
traning iteration: 822 ,loss: 37087.192312, vali_rmse: 1.200877
traning iteration: 823 ,loss: 37041.041040, vali_rmse: 1.200745
traning iteration: 824 ,loss: 36994.971958, vali_rmse: 1.200614
traning iteration: 825 ,loss: 36948.984693, vali_rmse: 1.200484
traning iteration: 826 ,loss: 36903.078874, vali_rmse: 1.200354
traning iteration: 827 ,loss: 36857.254134, vali_rmse: 1.200226
traning iteration: 828 ,loss: 36811.510107, vali_rmse: 1.200098
traning iteration: 829 ,loss: 36765.846428, vali_rmse: 1.199971
traning iteration: 830 ,loss: 36720.262739, vali_rmse: 1.199844
traning iteration: 831 ,loss: 36674.758679, vali_rmse: 1.199719
traning iteration: 832 ,loss: 36629.333893, vali_rmse: 1.199594
traning iteration: 833 ,loss: 36583.988027, vali_rmse: 1.199469
traning iteration: 834 ,loss: 36538.720729, vali_rmse: 1.199346
traning iteration: 835 ,loss: 36493.531650, vali_rmse: 1.199224
traning iteration: 836 ,loss: 36448.420442, vali_rmse: 1.199102
traning iteration: 837 ,loss: 36403.386760, vali_rmse: 1.198981
traning iteration: 838 ,loss: 36358.430263, vali_rmse: 1.198860
traning iteration: 839 ,loss: 36313.550609, vali_rmse: 1.198740
traning iteration: 840 ,loss: 36268.747460, vali_rmse: 1.198622
traning iteration: 841 ,loss: 36224.020480, vali_rmse: 1.198503
traning iteration: 842 ,loss: 36179.369335, vali_rmse: 1.198386
traning iteration: 843 ,loss: 36134.793693, vali_rmse: 1.198269
traning iteration: 844 ,loss: 36090.293223, vali_rmse: 1.198153
traning iteration: 845 ,loss: 36045.867600, vali_rmse: 1.198038
traning iteration: 846 ,loss: 36001.516496, vali_rmse: 1.197923
traning iteration: 847 ,loss: 35957.239587, vali_rmse: 1.197810
traning iteration: 848 ,loss: 35913.036554, vali_rmse: 1.197696
traning iteration: 849 ,loss: 35868.907076, vali_rmse: 1.197584
traning iteration: 850 ,loss: 35824.850835, vali_rmse: 1.197472
traning iteration: 851 ,loss: 35780.867516, vali_rmse: 1.197361
traning iteration: 852 ,loss: 35736.956806, vali_rmse: 1.197251
traning iteration: 853 ,loss: 35693.118392, vali_rmse: 1.197141
traning iteration: 854 ,loss: 35649.351967, vali_rmse: 1.197032
traning iteration: 855 ,loss: 35605.657220, vali_rmse: 1.196924
traning iteration: 856 ,loss: 35562.033848, vali_rmse: 1.196817
traning iteration: 857 ,loss: 35518.481547, vali_rmse: 1.196710
traning iteration: 858 ,loss: 35475.000014, vali_rmse: 1.196603
traning iteration: 859 ,loss: 35431.588949, vali_rmse: 1.196498
traning iteration: 860 ,loss: 35388.248055, vali_rmse: 1.196393
traning iteration: 861 ,loss: 35344.977036, vali_rmse: 1.196289
traning iteration: 862 ,loss: 35301.775596, vali_rmse: 1.196185
traning iteration: 863 ,loss: 35258.643444, vali_rmse: 1.196082
traning iteration: 864 ,loss: 35215.580289, vali_rmse: 1.195980
traning iteration: 865 ,loss: 35172.585843, vali_rmse: 1.195879
traning iteration: 866 ,loss: 35129.659817, vali_rmse: 1.195778
traning iteration: 867 ,loss: 35086.801928, vali_rmse: 1.195678
traning iteration: 868 ,loss: 35044.011893, vali_rmse: 1.195578
traning iteration: 869 ,loss: 35001.289428, vali_rmse: 1.195479
traning iteration: 870 ,loss: 34958.634256, vali_rmse: 1.195381
traning iteration: 871 ,loss: 34916.046097, vali_rmse: 1.195283
traning iteration: 872 ,loss: 34873.524676, vali_rmse: 1.195186
traning iteration: 873 ,loss: 34831.069719, vali_rmse: 1.195090
traning iteration: 874 ,loss: 34788.680952, vali_rmse: 1.194994
traning iteration: 875 ,loss: 34746.358106, vali_rmse: 1.194899
traning iteration: 876 ,loss: 34704.100910, vali_rmse: 1.194804
traning iteration: 877 ,loss: 34661.909098, vali_rmse: 1.194711
traning iteration: 878 ,loss: 34619.782404, vali_rmse: 1.194617
traning iteration: 879 ,loss: 34577.720564, vali_rmse: 1.194525
traning iteration: 880 ,loss: 34535.723316, vali_rmse: 1.194433
traning iteration: 881 ,loss: 34493.790399, vali_rmse: 1.194341
traning iteration: 882 ,loss: 34451.921555, vali_rmse: 1.194251
traning iteration: 883 ,loss: 34410.116526, vali_rmse: 1.194160
traning iteration: 884 ,loss: 34368.375057, vali_rmse: 1.194071
traning iteration: 885 ,loss: 34326.696895, vali_rmse: 1.193982
traning iteration: 886 ,loss: 34285.081786, vali_rmse: 1.193894
traning iteration: 887 ,loss: 34243.529482, vali_rmse: 1.193806
traning iteration: 888 ,loss: 34202.039733, vali_rmse: 1.193719
traning iteration: 889 ,loss: 34160.612291, vali_rmse: 1.193632
traning iteration: 890 ,loss: 34119.246913, vali_rmse: 1.193546
traning iteration: 891 ,loss: 34077.943353, vali_rmse: 1.193461
traning iteration: 892 ,loss: 34036.701370, vali_rmse: 1.193376
traning iteration: 893 ,loss: 33995.520722, vali_rmse: 1.193292
traning iteration: 894 ,loss: 33954.401172, vali_rmse: 1.193208
traning iteration: 895 ,loss: 33913.342482, vali_rmse: 1.193125
traning iteration: 896 ,loss: 33872.344417, vali_rmse: 1.193042
traning iteration: 897 ,loss: 33831.406741, vali_rmse: 1.192961
traning iteration: 898 ,loss: 33790.529223, vali_rmse: 1.192879
traning iteration: 899 ,loss: 33749.711631, vali_rmse: 1.192798
traning iteration: 900 ,loss: 33708.953737, vali_rmse: 1.192718
traning iteration: 901 ,loss: 33668.255313, vali_rmse: 1.192639
traning iteration: 902 ,loss: 33627.616132, vali_rmse: 1.192559
traning iteration: 903 ,loss: 33587.035970, vali_rmse: 1.192481
traning iteration: 904 ,loss: 33546.514603, vali_rmse: 1.192403
traning iteration: 905 ,loss: 33506.051811, vali_rmse: 1.192325
traning iteration: 906 ,loss: 33465.647374, vali_rmse: 1.192249
traning iteration: 907 ,loss: 33425.301072, vali_rmse: 1.192172
traning iteration: 908 ,loss: 33385.012690, vali_rmse: 1.192097
traning iteration: 909 ,loss: 33344.782011, vali_rmse: 1.192021
traning iteration: 910 ,loss: 33304.608822, vali_rmse: 1.191947
traning iteration: 911 ,loss: 33264.492911, vali_rmse: 1.191872
traning iteration: 912 ,loss: 33224.434066, vali_rmse: 1.191799
traning iteration: 913 ,loss: 33184.432080, vali_rmse: 1.191726
traning iteration: 914 ,loss: 33144.486743, vali_rmse: 1.191653
traning iteration: 915 ,loss: 33104.597849, vali_rmse: 1.191581
traning iteration: 916 ,loss: 33064.765194, vali_rmse: 1.191510
traning iteration: 917 ,loss: 33024.988575, vali_rmse: 1.191439
traning iteration: 918 ,loss: 32985.267789, vali_rmse: 1.191368
traning iteration: 919 ,loss: 32945.602636, vali_rmse: 1.191298
traning iteration: 920 ,loss: 32905.992917, vali_rmse: 1.191229
traning iteration: 921 ,loss: 32866.438434, vali_rmse: 1.191160
traning iteration: 922 ,loss: 32826.938993, vali_rmse: 1.191092
traning iteration: 923 ,loss: 32787.494397, vali_rmse: 1.191024
traning iteration: 924 ,loss: 32748.104454, vali_rmse: 1.190956
traning iteration: 925 ,loss: 32708.768973, vali_rmse: 1.190889
traning iteration: 926 ,loss: 32669.487762, vali_rmse: 1.190823
traning iteration: 927 ,loss: 32630.260633, vali_rmse: 1.190757
traning iteration: 928 ,loss: 32591.087399, vali_rmse: 1.190692
traning iteration: 929 ,loss: 32551.967872, vali_rmse: 1.190627
traning iteration: 930 ,loss: 32512.901870, vali_rmse: 1.190563
traning iteration: 931 ,loss: 32473.889208, vali_rmse: 1.190499
traning iteration: 932 ,loss: 32434.929704, vali_rmse: 1.190435
traning iteration: 933 ,loss: 32396.023178, vali_rmse: 1.190373
traning iteration: 934 ,loss: 32357.169451, vali_rmse: 1.190310
traning iteration: 935 ,loss: 32318.368344, vali_rmse: 1.190248
traning iteration: 936 ,loss: 32279.619682, vali_rmse: 1.190187
traning iteration: 937 ,loss: 32240.923289, vali_rmse: 1.190126
traning iteration: 938 ,loss: 32202.278991, vali_rmse: 1.190065
traning iteration: 939 ,loss: 32163.686617, vali_rmse: 1.190005
traning iteration: 940 ,loss: 32125.145994, vali_rmse: 1.189946
traning iteration: 941 ,loss: 32086.656953, vali_rmse: 1.189887
traning iteration: 942 ,loss: 32048.219325, vali_rmse: 1.189828
traning iteration: 943 ,loss: 32009.832944, vali_rmse: 1.189770
traning iteration: 944 ,loss: 31971.497643, vali_rmse: 1.189713
traning iteration: 945 ,loss: 31933.213257, vali_rmse: 1.189656
traning iteration: 946 ,loss: 31894.979624, vali_rmse: 1.189599
traning iteration: 947 ,loss: 31856.796581, vali_rmse: 1.189543
traning iteration: 948 ,loss: 31818.663967, vali_rmse: 1.189487
traning iteration: 949 ,loss: 31780.581623, vali_rmse: 1.189432
traning iteration: 950 ,loss: 31742.549391, vali_rmse: 1.189377
traning iteration: 951 ,loss: 31704.567113, vali_rmse: 1.189322
traning iteration: 952 ,loss: 31666.634633, vali_rmse: 1.189268
traning iteration: 953 ,loss: 31628.751797, vali_rmse: 1.189215
traning iteration: 954 ,loss: 31590.918452, vali_rmse: 1.189162
traning iteration: 955 ,loss: 31553.134445, vali_rmse: 1.189109
traning iteration: 956 ,loss: 31515.399625, vali_rmse: 1.189057
traning iteration: 957 ,loss: 31477.713843, vali_rmse: 1.189005
traning iteration: 958 ,loss: 31440.076949, vali_rmse: 1.188954
traning iteration: 959 ,loss: 31402.488798, vali_rmse: 1.188903
traning iteration: 960 ,loss: 31364.949241, vali_rmse: 1.188853
traning iteration: 961 ,loss: 31327.458134, vali_rmse: 1.188803
traning iteration: 962 ,loss: 31290.015334, vali_rmse: 1.188753
traning iteration: 963 ,loss: 31252.620696, vali_rmse: 1.188704
traning iteration: 964 ,loss: 31215.274081, vali_rmse: 1.188656
traning iteration: 965 ,loss: 31177.975346, vali_rmse: 1.188607
traning iteration: 966 ,loss: 31140.724354, vali_rmse: 1.188560
traning iteration: 967 ,loss: 31103.520965, vali_rmse: 1.188512
traning iteration: 968 ,loss: 31066.365042, vali_rmse: 1.188465
traning iteration: 969 ,loss: 31029.256449, vali_rmse: 1.188419
traning iteration: 970 ,loss: 30992.195052, vali_rmse: 1.188372
traning iteration: 971 ,loss: 30955.180716, vali_rmse: 1.188327
traning iteration: 972 ,loss: 30918.213308, vali_rmse: 1.188281
traning iteration: 973 ,loss: 30881.292697, vali_rmse: 1.188237
traning iteration: 974 ,loss: 30844.418752, vali_rmse: 1.188192
traning iteration: 975 ,loss: 30807.591344, vali_rmse: 1.188148
traning iteration: 976 ,loss: 30770.810343, vali_rmse: 1.188104
traning iteration: 977 ,loss: 30734.075622, vali_rmse: 1.188061
traning iteration: 978 ,loss: 30697.387055, vali_rmse: 1.188018
traning iteration: 979 ,loss: 30660.744517, vali_rmse: 1.187976
traning iteration: 980 ,loss: 30624.147881, vali_rmse: 1.187934
traning iteration: 981 ,loss: 30587.597026, vali_rmse: 1.187892
traning iteration: 982 ,loss: 30551.091829, vali_rmse: 1.187851
traning iteration: 983 ,loss: 30514.632168, vali_rmse: 1.187810
traning iteration: 984 ,loss: 30478.217922, vali_rmse: 1.187770
traning iteration: 985 ,loss: 30441.848972, vali_rmse: 1.187730
traning iteration: 986 ,loss: 30405.525200, vali_rmse: 1.187690
traning iteration: 987 ,loss: 30369.246487, vali_rmse: 1.187651
traning iteration: 988 ,loss: 30333.012718, vali_rmse: 1.187612
traning iteration: 989 ,loss: 30296.823775, vali_rmse: 1.187574
traning iteration: 990 ,loss: 30260.679546, vali_rmse: 1.187535
traning iteration: 991 ,loss: 30224.579914, vali_rmse: 1.187498
traning iteration: 992 ,loss: 30188.524769, vali_rmse: 1.187460
traning iteration: 993 ,loss: 30152.513996, vali_rmse: 1.187423
traning iteration: 994 ,loss: 30116.547487, vali_rmse: 1.187387
traning iteration: 995 ,loss: 30080.625129, vali_rmse: 1.187351
traning iteration: 996 ,loss: 30044.746814, vali_rmse: 1.187315
traning iteration: 997 ,loss: 30008.912433, vali_rmse: 1.187279
traning iteration: 998 ,loss: 29973.121879, vali_rmse: 1.187244
traning iteration: 999 ,loss: 29937.375044, vali_rmse: 1.187210
  0%|          | 0/59 [00:00<?, ?it/s]  2%|▏         | 1/59 [00:03<03:09,  3.27s/it]  3%|▎         | 2/59 [00:06<03:04,  3.23s/it]  5%|▌         | 3/59 [00:09<03:01,  3.23s/it]  7%|▋         | 4/59 [00:12<02:57,  3.23s/it]  8%|▊         | 5/59 [00:16<02:54,  3.22s/it] 10%|█         | 6/59 [00:19<02:49,  3.20s/it] 12%|█▏        | 7/59 [00:22<02:46,  3.20s/it] 14%|█▎        | 8/59 [00:25<02:45,  3.24s/it] 15%|█▌        | 9/59 [00:28<02:41,  3.23s/it] 17%|█▋        | 10/59 [00:32<02:38,  3.23s/it] 19%|█▊        | 11/59 [00:35<02:35,  3.25s/it] 20%|██        | 12/59 [00:38<02:32,  3.24s/it] 22%|██▏       | 13/59 [00:41<02:27,  3.21s/it] 24%|██▎       | 14/59 [00:45<02:24,  3.21s/it] 25%|██▌       | 15/59 [00:48<02:21,  3.21s/it] 27%|██▋       | 16/59 [00:51<02:18,  3.23s/it] 29%|██▉       | 17/59 [00:54<02:15,  3.22s/it] 31%|███       | 18/59 [00:57<02:11,  3.21s/it] 32%|███▏      | 19/59 [01:01<02:10,  3.25s/it] 34%|███▍      | 20/59 [01:04<02:06,  3.25s/it] 36%|███▌      | 21/59 [01:07<02:02,  3.24s/it] 37%|███▋      | 22/59 [01:11<02:00,  3.25s/it] 39%|███▉      | 23/59 [01:14<01:56,  3.24s/it] 41%|████      | 24/59 [01:17<01:52,  3.21s/it] 42%|████▏     | 25/59 [01:20<01:48,  3.20s/it] 44%|████▍     | 26/59 [01:23<01:45,  3.20s/it] 46%|████▌     | 27/59 [01:27<01:43,  3.22s/it] 47%|████▋     | 28/59 [01:30<01:39,  3.22s/it] 49%|████▉     | 29/59 [01:33<01:36,  3.21s/it] 51%|█████     | 30/59 [01:36<01:33,  3.24s/it] 53%|█████▎    | 31/59 [01:39<01:30,  3.23s/it] 54%|█████▍    | 32/59 [01:43<01:26,  3.22s/it] 56%|█████▌    | 33/59 [01:46<01:23,  3.22s/it] 58%|█████▊    | 34/59 [01:49<01:20,  3.22s/it] 59%|█████▉    | 35/59 [01:52<01:16,  3.21s/it] 61%|██████    | 36/59 [01:55<01:13,  3.21s/it] 63%|██████▎   | 37/59 [01:59<01:10,  3.20s/it] 64%|██████▍   | 38/59 [02:02<01:07,  3.23s/it] 66%|██████▌   | 39/59 [02:05<01:04,  3.22s/it] 68%|██████▊   | 40/59 [02:08<01:00,  3.21s/it] 69%|██████▉   | 41/59 [02:12<00:57,  3.21s/it] 71%|███████   | 42/59 [02:15<00:54,  3.21s/it] 73%|███████▎  | 43/59 [02:18<00:51,  3.21s/it] 75%|███████▍  | 44/59 [02:21<00:48,  3.22s/it] 76%|███████▋  | 45/59 [02:24<00:45,  3.22s/it] 78%|███████▊  | 46/59 [02:28<00:41,  3.21s/it] 80%|███████▉  | 47/59 [02:31<00:38,  3.21s/it] 81%|████████▏ | 48/59 [02:34<00:35,  3.21s/it] 83%|████████▎ | 49/59 [02:37<00:32,  3.21s/it] 85%|████████▍ | 50/59 [02:40<00:28,  3.20s/it] 86%|████████▋ | 51/59 [02:44<00:25,  3.20s/it] 88%|████████▊ | 52/59 [02:47<00:22,  3.22s/it] 90%|████████▉ | 53/59 [02:50<00:19,  3.23s/it] 92%|█████████▏| 54/59 [02:53<00:16,  3.22s/it] 93%|█████████▎| 55/59 [02:57<00:12,  3.22s/it] 95%|█████████▍| 56/59 [03:00<00:09,  3.23s/it] 97%|█████████▋| 57/59 [03:03<00:06,  3.22s/it] 98%|█████████▊| 58/59 [03:06<00:03,  3.22s/it]100%|██████████| 59/59 [03:09<00:00,  3.23s/it]100%|██████████| 59/59 [03:09<00:00,  3.22s/it]
hit rate: 0.001205 ndcg: 0.001540 recall: 0.002382
